to;from;sim;source
Когда же он, быстро расставив ноги, опять соединил их и, хотя и несколько тяжело, упал на одно колено, а она, улыбаясь и поправляя юбку, которую он зацепил, плавно прошла вокруг него, все громко зааплодировали.;Коли жэ ёв, сыго ростходя ґэра, отэнчя скхэтанякирдя лэя и, хоть набут пхарэс, пыя прэ екх чянг, а ёй, саи поправиндя идя, сави ёв зацэпиндя, плавнэс прогыя пашыл лэстэ, сарэ шундлэс мардэ дро васта.;0.8181514143943787;posle_bala
С некоторым усилием приподнявшись, он нежно, мило обхватил дочь руками за уши и, поцеловав в лоб, подвел ее ко мне, думая, что я танцую с ней.;Ёв зорьяса ґаздыяпэ про ґэра и камаибнаса обухтылдя э чя вастэнца пало кана и, чямудыя дро чекат, подлыджия ла кэ мэ, думискири, со мэ кхэлава ласа.;0.706646740436554;posle_bala
Я сказал, что не я ее кавалер.;Мэ пхэндём, со на мэ лакиро кавалеро.;0.8259649872779846;posle_bala
— Ну, все равно, пройдитесь теперь вы с ней, — сказал он, ласково улыбаясь и вдевая шпагу в портупею.;— Нэ, уса екх, проджянпэ акана тумэ ласа, — пхэндя ёв, ласковэс саи и втхови шпага дрэ портупея.;0.8812869787216187;posle_bala
Как бывает, что вслед за одной вылившейся из бутылки каплей содержимое ее выливается большими струями, так и в моей душе любовь к Вареньке освободила всю скрытую в моей душе способность любви.;Адякэ сы, со шпэраса пал екх вычёды э стэклатыр капля, capo адава вычивэлапэ барэ струенца, адякэ и дрэ миро ди камаибэ кэ Варенька освободиндя сари згарады дрэ миро ди камаибнытко способность.;0.7778637409210205;posle_bala
Я обнимал в то время весь мир своей любовью.;Мэ облавас одова моло capo свэто пэскирэ камаибнаса.;0.7006524801254272;posle_bala
Я любил и хозяйку в фероньерке, с ее елисаветинским бюстом, и ее мужа, и ее гостей, и ее лакеев, и даже дувшегося на меня инженера Анисимова.;Мэ камьём хуланя дрэ фероньерка, лакирэ елизоветинсконэ колынэса, и лакирэ ромэс и лакирэ гостей, и лакирэ дынарен, и инжэнерос Анисимовонэс, саво прэ мандэ росхолясыя.;0.8861267566680908;posle_bala
К отцу же ее, с его домашними сапогами и ласковой, похожей на нее, улыбкой, я испытывал в то время какое-то восторженно-нежное чувство.;Ко дад жэ лакиро, лэскирэ кхэритконэ тырахэнца и ласковонэ, похожонэ прэ латэ, улыбкаса, мэ пириджиндём дро одова време саво-то восторжонно, нежно чювство.;0.6623484492301941;posle_bala
Мазурка кончилась, хозяева просили гостей к ужину, но полковник Б. отказался, сказав, что ему надо завтра рано вставать, и простился с хозяевами.;Мазурка кончисалыя, хулая мангнэ гостен ко хабэ, нэ полковнико Б. отпхэндяпэ и пхэндя, со лэскэ трэбинэ атася злокоса тэ уштэс и простиндяпэ хуланца.;0.8488852381706238;posle_bala
Я было испугался, что и ее увезут, но она осталась с матерью.;Мэ страхандыём со и ла улыджяна, нэ ёй ачьяпэ э даса.;0.7846102118492126;posle_bala
После ужина я танцевал с нею обещанную кадриль, и, несмотря на то, что был, казалось, бесконечно счастлив, счастье мое все росло и росло.;После хабэ мэ кхэлдём ласа кадриль. И, надыкхи про одова, со мэ сомас, сыр здэласпэ дрэван бахтало, мири бахт уса бария и бария.;0.5234658122062683;posle_bala
Мы ничего не говорили о любви.;Амэ ничи на ракирдям ваш камаибэ!;0.6042583584785461;posle_bala
Я не спрашивал ни ее, ни себя даже о том, любит ли она меня.;Мэ на пучьём ни ла, ни пэс дажэ ваш одова, камэл ли ёй ман.;0.8905731439590454;posle_bala
Мне достаточно было того, что я любил ее.;Мангэ ухтылдя и одова, со мэ камьём ла.;0.7216808199882507;posle_bala
И я боялся только одного, чтобы что-нибудь не испортило моего счастья.;И мэ дарандыём только екхэстыр, соб со-наяви тэ на хаскирэл мири бахт.;0.8445398807525635;posle_bala
Когда я приехал домой, разделся и подумал о сне, я увидал, что это совершенно невозможно.;Коли мэ явьём кхэрэ, розуридёмпэ и подумискирдём ваш соибэ, мэ удыкхьём, со адава нашты.;0.7408114671707153;posle_bala
У меня в руке было перышко от ее веера и целая ее перчатка, которую она дала мне, уезжая, когда садилась в карету и я подсаживал ее мать и потом ее.;Мандэ дро васт сыс пороро лакирэ вееростыр и лакири перчятка, сави ёй дыя мангэ, гыи кхэрэ, коли бэстя дрэ карета, и мэ подтходём лакирэ да и отэнчя ла.;0.8545747399330139;posle_bala
Я смотрел на эти вещи и, не закрывая глаз, видел ее перед собой то в ту минуту, когда она, выбирая из двух кавалеров, угадывает мое качество, и слышу ее милый голос, когда говорит: «Гордость? да?» — и радостно подает мне руку или когда за ужином пригубливает бокал шампанского и исподлобья смотрит на меня ласкающими глазами.;"Мэ дыкхьём прэ адалэ вешши и, на закэри якха, дыкхьём ла ангил пэстэ то дро одоя мэнта, коли ёй выкэдыи э дуе кавалерэндыр, уґалёла миро качество, и шунава лакири камлы глос, коли ёй ракирла: „Пхуткирибэ? аи?"" и радостяса подэла мангэ васт, или коли пало скаминд пригубинэна бокало шампансконэса и тэлэчекатэстыр дыкхэла прэ мандэ ласкаюшшёнэ якхэнца.";0.8555735349655151;posle_bala
Но больше всего я вижу ее в паре с отцом, когда она плавно двигается около него и с гордостью и радостью и за себя и за него взглядывает на любующихся зрителей. И я невольно соединяю его и ее в одном нежном, умиленном чувстве.;Нэ бутыр сарэстыр мэ дыкхава ла дрэ пара дадэса, коли ёй плавнэс двигинэпэ пашыл лэстэ и пхуткирибнаса и радостяса и пал пэстэ и пал лэстэ вздыкхэла прэ любуюшшёнэ зрителендэ, и мэ наками скхэтанякирава лэс и ла дрэ екх нежно умилённо чювство.;0.8634265661239624;posle_bala
Жили мы тогда одни с покойным братом.;Джиндям амэ тоды екхджинэ покойнонэ пшалэса.;0.6581491827964783;posle_bala
Брат и вообще не любил света и не ездил на балы, теперь же готовился к кандидатскому экзамену и вел самую правильную жизнь.;Пшал на камья свэто и на ездиндя про балы, акана жэ готовиндяпэ ко кандидатско экзамено и лыджия само правильно джиибэн.;0.8225485682487488;posle_bala
Он спал.;Ёв сыс суто.;0.7769483327865601;posle_bala
Я посмотрел на его уткнутую в подушку и закрытую до половины фланелевым одеялом голову, и мне стало любовно жалко его, жалко за то, что он не знал и не разделял того счастья, которое я испытывал.;Мэ подыкхьём прэ лэскиро утходо дрэ шэрандуны и заучякирдо жыко паш фланелёвонэ одеялоса шэро, и мангэ ачья камаибнытко танго лэс, танго пал одова, со ёв на джиндя и на розделиндя одоя бахт, сави мэ пиридживава.;0.8815725445747375;posle_bala
Крепостной наш лакей Петруша встретил меня со свечой и хотел помочь мне раздеваться, но я отпустил его.;Крепостно амаро дынари Петрушка встретиндя ман момэляса и камья тэ помогискир мангэ тэ розурьявпэ, нэ мэ отмэкьём лэс.;0.9120762944221497;posle_bala
Вид его заспанного лица с спутанными волосами показался мне умилительно трогательным.;Лэскиро муй э соибнастыр спэнтындлэ балэнца сыкадыя мангэ камлэ трогательнонэса.;0.7119328379631042;posle_bala
Стараясь не шуметь, я на цыпочках прошел в свою комнату и сел на постель.;Ками тэ на кэрав шумо, мэ про цыпки прогыём дрэ пэскири штуба и бэстём прэ пасибнытко.;0.7218042612075806;posle_bala
Нет, я был слишком счастлив, я не мог спать.;На, мэ сомас дрэван бахтало, мэ на могискирдём тэ совав.;0.8339326977729797;posle_bala
Притом мне жарко было в натопленных комнатах, и я, не снимая мундира, потихоньку вышел в переднюю, надел шинель, отворил наружную дверь и вышел на улицу.;Пашыл адава мангэ сыс дрэван тато дро натоплена штубы, и мэ, на злыи мундиро, тихэс выгыём дрэ переднё, уридём шынель, отпхандём наружна удэра и выгэём прэ гаса.;0.8562251329421997;posle_bala
С бала я уехал в пятом часу, пока доехал домой, посидел дома, прошло еще часа два, так что, когда я вышел, уже было светло.;Балостыр мэ угыём дро панжто мардо: пока догыём ко кхэр, побэстём кхэрэ, прогынэ инкэ дуй мардэ, адякэ со, коли мэ выгыём, ужэ сыс святло.;0.6913570165634155;posle_bala
Была самая масленичная погода, был туман, насыщенный водою снег таял на дорогах, и со всех крыш капало.;"Сыс само масленично дывэс: сыс тумано; прочярадо панеса ив биладыя про дрома, и сарэ крышэндыр капиндя.";0.6560315489768982;posle_bala
Жили Б. тогда на конце города, подле большого поля, на одном конце которого было гулянье, а на другом — девический институт.;Джиндлэ Б. одова моло прэ фороскиро концо, пашыл бари фэлда, прэ екх концо савэскяро сыс гуляньё, а прэ вавир раклитко институто.;0.7205721139907837;posle_bala
Я прошел наш пустынный переулок и вышел на большую улицу, где стали встречаться и пешеходы, и ломовые с дровами на санях, достававших полозьями до мостовой.;Мэ прогыём амаро чючё переулко и выгыём прэ бари гаса, кай лынэ тэ встретинэнпэ и прэзал, и ломова каштэнца дро шлыты, савэ дорэснэ полозьенца жыко мостово.;0.884617269039154;posle_bala
И лошади, равномерно покачивающие под глянцевитыми дугами мокрыми головами, и покрытые рогожками извозчики, шлепавшие в огромных сапогах подле возов, и дома улицы, казавшиеся в тумане очень высокими, — все было мне особенно мило и значительно.;И грая, равномернэс качиндлэ тэло глянцовита дуги киндэ шэрэнца, и учякирдэ рогожэнца извозчики, гынэ дро барэ тыраха пашыл урда, и гасакирэ кхэра, савэ здынэпэ дро тумано дрэван ученца, — capo сыс мангэ дрэван камло и значительно.;0.778674840927124;posle_bala
Когда я вышел на поле, где был их дом, я увидал в конце его, по направлению гулянья, что-то большое, черное и услыхал доносившиеся оттуда звуки флейты и барабана.;Коли мэ выгыём прэ фэлда, кай сыс лэн-гиро кхэр, мэ удыкхьём дрэ лэскиро концо, со-то баро, кало и ушундём одотхыр флей-такирэ и барабаноскирэ звуки.;0.8360244035720825;posle_bala
В душе у меня все время пело и изредка слышался мотив мазурки.;Дро ило мандэ capo времё багандя и редкэс шундяпэ мазуркакиро мотиво.;0.799532413482666;posle_bala
Но это была какая-то другая, жесткая, нехорошая музыка.;Нэ адава сыс сави-то вавир, холямы, налачи музыка.;0.8357177376747131;posle_bala
«Что это такое?» — подумал я и по проезженной посередине поля скользкой дороге пошел по направлению звуков.;"„Со адава адасаво?"" подуминдём мэ и пиро машкир, коли сомас фэлда, и пиро скользко дром гыём катыр шундлэпэ звуки.";0.7927054166793823;posle_bala
Пройдя шагов сто, я из-за тумана стал различать много черных людей.;Прогыи шаги шэл, мэ палэ туманостыр лыём тэ роздыкхав бут калэ манушэн.;0.7885968685150146;posle_bala
Очевидно, солдаты.;„Ґалёв, хэладэ.;0.41432860493659973;posle_bala
«Верно, ученье», — подумал я и вместе с кузнецом в засаленном полушубке и фартуке, несшим что-то и шедшим передо мной, подошел ближе.;"Ґалёв, сыкляибэн"", — подуминдём мэ и кхэтанэ фаурнариса, саво дро замакхло постын и фартука лыджия со-то и гыи пашыл мандэ, подгыя блискэдыр.";0.7864432334899902;posle_bala
Солдаты в черных мундирах стояли двумя рядами друг против друга, держа ружья к ноге, и не двигались.;Хэладэ дро калэ мундиры тэрдэ сыс дуе рядэнца екх ангил екхэстэ, рикири карэдыня кэ ґэрой, и на згыи штэтостыр.;0.7312377691268921;posle_bala
Позади их стояли барабанщик и флейтщик и не переставая повторяли всё ту же неприятную, визгливую мелодию.;Палал лэндэ тэрдэ сыс барабаншшики и флейтшшики и на пириячьи кэрдэ уса одоя жэ накуч, визгливо мелодия.;0.8420668840408325;posle_bala
— Что это они делают? — спросил я у кузнеца, остановившегося рядом со мною.;— Со адава ёнэ кэрна? — пучьём мэ э фаурнаристэ, саво тэрдыя пашыл мандэ.;0.7725624442100525;posle_bala
— Татарина гоняют за побег, — сердито сказал кузнец, взглядывая в дальний конец рядов.;— Карахаёс традэна пало прастыбэ, — холямэс пхэндя фаурнари, дыкхи дро дуратуно рядэнгиро концо.;0.7044855356216431;posle_bala
Я стал смотреть туда же и увидал посреди рядов что-то страшное, приближающееся ко мне.;Мэ лыём тэ дыкхав одорик и удыкхьём машкир ряды со-то страшно, саво гыя кэ мэ.;0.7867557406425476;posle_bala
Приближающееся ко мне был оголенный по пояс человек, привязанный к ружьям двух солдат, которые вели его.;Одова кон гыя кэ мэ сыс нанго жыко кустык: мануш, припхандло ко карэдыня дуе хэладэнгирэ, савэ лыджинэ лэс.;0.7878148555755615;posle_bala
Рядом с ним шел высокий военный в шинели и фуражке, фигура которого показалась мне знакомой.;Пашыл лэстэ гыя учё военно дрэ шынель и нарто, фигура савэскири сыкадыя мангэ джындляса.;0.7496751546859741;posle_bala
Дергаясь всем телом, шлепая ногами по талому снегу, наказываемый, под сыпавшимися с обеих сторон на него ударами, подвигался ко мне, то опрокидываясь назад — и тогда унтер-офицеры, ведшие его за ружья, толкали его вперед, то падая наперед — и тогда унтер-офицеры, удерживая его от падения, тянули его назад.;Трэнскири сарэ трупоса, гыи ґэрэнца пиро розбиладо ив, наказуемо, тэло марибэна, савэ пэрэнас прэ лэстэ дуе стронэндыр, гыя кэ мэ. Ёв то пэрэлас палэ и тоды унтер-офицэры, савэ лыджинэ лэс пало карэдыня, чэладэ лэс дро англыпэ, а коли пэрлас дро англыпэ, то унтер-офицэры, урикири лэс соб тэ на пэрэл, тырдынэ палэ.;0.635978639125824;posle_bala
И не отставая от него, шел твердой, подрагивающей походкой высокий военный.;И на отачи лэстыр, гыя зоралэ, подрагиваюшшёнэ походкаса учё военно.;0.8533459901809692;posle_bala
Это был ее отец, с своим румяным лицом и белыми усами и бакенбардами.;Адава сыс лакиро дад, пэскирэ лолэ чямьенца и парнэ вэнсцнца и бакенбардэнца.;0.7750268578529358;posle_bala
При каждом ударе наказываемый, как бы удивляясь, поворачивал сморщенное от страдания лицо в ту сторону, с которой падал удар, и, оскаливая белые зубы, повторял какие-то одни и те же слова.;Кажнонэ ударостыр наказуемо, сыр бы удивисалыи, порисёлас бриндытконэ э менькатыр муеса дрэ одоя строна, савьятыр пыя ударо, и, вытхови стходэ парнэ данда ракирдя савэ-то уса екх и одолэ лава.;0.6024489402770996;posle_bala
Только когда он был совсем близко, я расслышал эти слова.;Только коли ёв сыс дрэван надур, мэ росшундём адалэ лава.;0.8185575008392334;posle_bala
Он не говорил, а всхлипывал: «Братцы, помилосердуйте.;Ёв на ракирдя, а рундя: „Пшалорэ, пожалискирэнте.;0.9231303930282593;posle_bala
Братцы, помилосердуйте».;"Пшалорэ, пожалискирэнте"".";0.8139170408248901;posle_bala
Но братцы не милосердовали, и, когда шествие совсем поравнялось со мною, я видел, как стоявший против меня солдат решительно выступил шаг вперед и, со свистом взмахнув палкой, сильно шлепнул ею по спине татарина.;Нэ о пшалорэ на жалискирдэ, и коли ёнэ подгынэ кэ мэ, мэ удыкхьём, сыр хэладо, саво тэрдо сыс ангил мандэ решытельнэс выгыя шаго ангил и шоленца ґаздыи кашт, зоралэс пэкадя лэса пиро думо карахаёс.;0.6888886094093323;posle_bala
Татарин дернулся вперед, но унтер-офицеры удержали его, и такой же удар упал на него с другой стороны, и опять с этой, и опять с той.;Карахаё пыя дро англуй, нэ унтер-офицэры урикирдэ лэс, и адасаво жэ ударо пыя прэ лэстэ ваврэ стронатыр, и отэнчя адалатыр, и отэнчя одолатыр...;0.6676967740058899;posle_bala
Полковник шел подле, и, поглядывая то себе под ноги, то на наказываемого, втягивал в себя воздух, раздувая щеки, и медленно выпускал его через оттопыренную губу.;Полковнико гыя пашыл и, дыкхи то пэскэ тэло ґэра, то прэ одолэстэ савэс мардэ, втырдыя дрэ пэстэ фано, розпхурдыи чямья, и насыго вымэки лэс пирдал откэрдо ушт.;0.8629568219184875;posle_bala
Когда шествие миновало то место, где я стоял, я мельком увидал между рядов спину наказываемого.;Коли шэствиё прогыя одова штэто, кай мэ сомас тэрдо, мэ удыкхьём машкир ряды одолэскиро думо, савэс мардэ.;0.7286633849143982;posle_bala
Это было что-то такое пестрое, мокрое, красное, неестественное, что я не поверил, чтобы это было тело человека.;Адава сыс со-то адасаво пёстро, киндо, лоло, наестественно, со мэ на патяндыём, соб адава сыс манушэскиро трупо.;0.8487510681152344;posle_bala
— О Господи, — проговорил подле меня кузнец.;—	А дэвлалэ, — проракирдя пашыл мандэ фаурнари.;0.7970234155654907;posle_bala
Шествие стало удаляться, все так же падали с двух сторон удары на спотыкающегося, корчившегося человека, и все так же били барабаны и свистела флейта, и все так же твердым шагом двигалась высокая, статная фигура полковника рядом с наказываемым.;Шэствиё лыя тэ дурьёл. Уса адякэ жэ пынэ дуе стронэндыр удары прэ манушэстэ, саво корчиндяпэ дукхатыр и пэрлас, и уса адякэ жэ мардэ барабаны и дэлас шоля флейта, и уса адякэ жэ зоралэ шагоса гыя учи шукар стходы полковникоскири фигура пашыл манушэстэ савэс мардэ.;0.778152346611023;posle_bala
Вдруг полковник остановился и быстро приблизился к одному из солдат.;Нэ екхатыр полковнико тэрдыя и сыгэс подгыя кэ екх э хэладэндыр.;0.8017812967300415;posle_bala
— Я тебе помажу, — услыхал я его гневный голос.;—	Мэ тут помакхава, — ушундём мэ лэскири холямы глос.;0.7668604254722595;posle_bala
— Будешь мазать?;— Лэса тэ макхэс?;0.890177845954895;posle_bala
Будешь?;Лэса?;0.7931441068649292;posle_bala
И я видел, как он своей сильной рукой в замшевой перчатке бил по лицу испуганного малорослого, слабосильного солдата за то, что он недостаточно сильно опустил свою палку на красную спину татарина.;И мэ дыкхьём, сыр ёв пэскирэ зоралэ вастэса дрэ замшэво перчятка мардя пиро муй пиритрашадэс набарэ, бизорьякирэ хэладэс пал одова со ёв накя зоралэс пэкадя пэскирэ каштэса пиро лоло карахаёскиро думо.;0.7216767072677612;posle_bala
— Подать свежих шпицрутенов! — крикнул он, оглядываясь, и увидел меня.;— Тэ подэн свежа шпицрутены! — дыя ёв годлы, и удыкхья ман.;0.8127991557121277;posle_bala
Делая вид, что он не знает меня, он, грозно и злобно нахмурившись, поспешно отвернулся.;Кэри вид о, со ёв на джинэл ман, ёв дрэван холямэс сыгыдыр отрисия.;0.8347447514533997;posle_bala
Мне было до такой степени стыдно, что, не зная, куда смотреть, как будто я был уличен в самом постыдном поступке, я опустил глаза и поторопился уйти домой.;Мангэ сыс жыко одова ладжяво, со на джины, карик тэ дыкхав, сыр хай мэ сомас уличёно дро само ладжяибнытко поступко, мэ обмэкьём якха и сыгыдыр гыём кхэрэ.;0.741416335105896;posle_bala
Всю дорогу в ушах у меня то била барабанная дробь и свистела флейта, то слышались слова: «Братцы, помилосердуйте», то я слышал самоуверенный, гневный голос полковника, кричащего: «Будешь мазать?;"Capo дром дро кана мандэ то мардэ барабанно дробь и дыя шоля флейта, то шундлэпэ лава: „Пшалорэ, пожалискирэнте"", то мэ шундём холямы полковникоскири глос, сави дыя годлы: „Лэса тэ макхэс?";0.8939180374145508;posle_bala
Будешь?»;"Лэса?""";0.899233877658844;posle_bala
А между тем на сердце была почти физическая, доходившая до тошноты, тоска, такая, что я несколько раз останавливался, и мне казалось, что вот-вот меня вырвет всем тем ужасом, который вошел в меня от этого зрелища.;А машкир адава про ило сыс физическо мэнька, сави догыя жыко чядыпэ и мэ бут молы тэрдёвавас. И мангэ здэласпэ, со окэ-окэ ман вырискирла сарэ одолэ ужасоса, саво вгыя дрэ мандэ со мэ дыкхьём.;0.6904925107955933;posle_bala
Не помню, как я добрался домой и лег.;На рипирава, сыр мэ докэдыёмпэ кхэрэ и пасиём.;0.7979090809822083;posle_bala
Но только стал засыпать, услыхал и увидел опять все и вскочил.;Нэ только лыём тэ засовав, ушундём и удыкхьём отэнчя capo и ухтём.;0.849724531173706;posle_bala
«Очевидно, он что-то знает такое, чего я не знаю, — думал я про полковника.;"„Ґалёв, ёв со-то джинэл адасаво, со мэ на джином"", подуминдём мэ ваш полковникоскэ.";0.824341893196106;posle_bala
— Если бы я знал то, что он знает, я бы понимал и то, что я видел, и это не мучило бы меня».;"„Коли бы мэ тэ джинав одова, со ёв джинэл, мэ бы полавас и одова, со мэ дыкхьём и адава на мэнчинэс ман"".";0.9245440363883972;posle_bala
Но сколько я ни думал, я не мог понять того, что знает полковник, и заснул только к вечеру, и то после того, как пошел к приятелю и напился с ним совсем пьян.;Нэ, кицы мэ на думиндём, мэ на можындём тэ полав одова, со джинэл полковнико, и засутём только кэ бельвель, и то только после одова, сыр гыём ко приятелё и матыём лэса.;0.8671947121620178;posle_bala
Что ж, вы думаете, что я тогда решил, что то, что я видел, было — дурное дело?;Сож тумэ думинэна, со мэ одова моло кэрдём, со то, со мэ дыкхьём, сыс накуч рэндо?;0.7096430063247681;posle_bala
Ничуть.;Никицы.;0.6845809817314148;posle_bala
«Если это делалось с такой уверенностью и признавалось всеми необходимым, то, стало быть, они знали что-то такое, чего я не знал», — думал я и старался узнать это.;"„Коли адава кэрдяпэ адасавэ патяибнаса и приґалёласпэ сарэнца, со адава трэби, то ёнэ джиндлэ со-то адасаво, со мэ на джиндём"", думиндём мэ и камьём тэ уґалёвав адава.";0.7891284823417664;posle_bala
Но сколько ни старался — и потом не мог узнать этого.;Нэ кицы на камьём — и отэнчя на можындём тэ уґалёвав адава.;0.7825397253036499;posle_bala
А не узнав, не мог поступить в военную службу, как хотел прежде, и не только не служил в военной, но нигде не служил и никуда, как видите, не годился.;А на уґалёви, на можындём тэ джяв дрэ военно служба, сыр камьём ґарыдыр, и на только на служиндём дрэ военно, нэ никай на служындём и никарик, сыр дыкхэна, на годиндёмпэ.;0.8819271326065063;posle_bala
— Ну, это мы знаем, как вы никуда не годились, — сказал один из нас.;— Нэ, адава амэ джинас, сыр тумэ никарик на годиндлэпэ, — пхэндя екх амэндыр.;0.8728311061859131;posle_bala
— Скажите лучше: сколько бы людей никуда не годились, кабы вас не было.;— Пхэнэнте фэдыр, кицы бы мануша никарик на годинэнаспэ, колиб тумэн тэ на явэл.;0.7823071479797363;posle_bala
— Ну, это уж совсем глупости, — с искренней досадой сказал Иван Васильевич.;— Нэ, адава дрэван нагодьваро, — сарэ илэстыр пхэндя Ивано Васильевичё.;0.8982956409454346;posle_bala
— Ну, а любовь что? — спросили мы.;— Нэ, а камаибэ со? — пучьям амэ.;0.9064928293228149;posle_bala
— Любовь?;— Камаибэ?;0.861182451248169;posle_bala
Любовь с этого дня пошла на убыль.;Камаибэ адалэ дывэсэстыр лыя тэ шылёл.;0.4610882103443146;posle_bala
Когда она, как это часто бывало с ней, с улыбкой на лице, задумывалась, я сейчас же вспоминал полковника на площади, и мне становилось как-то неловко и неприятно, и я стал реже видаться с ней.;Коли ёй, сыр адава чястэс сыс ласа, улыбкаса про муй, задумискирласпэ, мэ екхатыр взрипиравас полковникос прэ плотшадь, и мангэ ачелас сыр-то нашукар, и мэ редкэдыр лыём тэ дыкхавпэ ласа.;0.8772562742233276;posle_bala
И любовь так и сошла на нет.;И камаибэ адякэ и згыя ни прэ со.;0.8701254725456238;posle_bala
Так вот какие бывают дела и от чего переменяется и направляется вся жизнь человека.;Нэ только лыём тэ засовав, ушундём и удыкхьём отэнчя capo и ухтём.;0.6373451352119446;posle_bala
А вы говорите... — закончил он.;А тумэ ракирэна, — закончискирдя ёв.;0.7969735860824585;posle_bala